A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,inv1x4ret,0
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,turk_gender,male
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,inv10x4ret,0
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,inv1x2exp,0
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,generalStrategy,I figured that anything below 10 bucks he wouldn't pay back. Which is something I agree with. 
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,inv10x6ret,0
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,turk_race,White
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,selftrustInputId,50
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,trustInputId,50
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,inv10x2exp,2
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,likeInputId,69
A1SIUJEL2LS8UO:3G2UL9A02E859YYQF03S7W2WDU876I,turker_age,29
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv5x2ret,10
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,friendsInputId,78
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv1x2ret,2
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv1x4exp,1
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv1x6exp,1
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,disappointInputId,73
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,mostOthersID,72
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv5x6exp,5
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,similarInputId,81
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,generalWilson,he is good
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,greedInputId,72
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv10x2ret,20
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,fairInputId,71
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,knowInputId,86
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,selffairInputId,80
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv5x4exp,5
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,additionalThoughts,none
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv5x4ret,20
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv10x6exp,10
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv1x6ret,6
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv5x6ret,15
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,selfDependInputId,80
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,considerExpInputId,80
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv10x4exp,10
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,generalExpermnt,fully. ok  the tasks was great
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,wouldInvestInputId,7
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv5x2exp,5
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv1x4ret,4
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,turk_gender,other
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv10x4ret,40
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv1x2exp,1
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,generalStrategy,2 to 4 times the amount
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv10x6ret,60
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,turk_race,other
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,selftrustInputId,74
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,trustInputId,86
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,inv10x2exp,10
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,likeInputId,76
A1SP3GBRZKMWZJ:3X3OR7WPZ0URSX6GC910AFGODZL8LB,turker_age,
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv5x2ret,10
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,friendsInputId,1
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv1x2ret,2
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv1x4exp,4
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv1x6exp,6
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,disappointInputId,79
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,mostOthersID,100
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv5x6exp,30
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,similarInputId,1
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,generalWilson,he's selfish 
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,greedInputId,97
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv10x2ret,20
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,fairInputId,1
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,knowInputId,15
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,selffairInputId,100
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv5x4exp,20
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,additionalThoughts,
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv5x4ret,20
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv10x6exp,60
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv1x6ret,6
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv5x6ret,30
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,selfDependInputId,100
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,considerExpInputId,2
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv10x4exp,40
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,generalExpermnt,It was hard to predict but the outcomes when it was a high number but the lower amounts were easier 
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,wouldInvestInputId,0
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv5x2exp,10
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv1x4ret,4
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,turk_gender,male
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv10x4ret,40
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv1x2exp,2
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,generalStrategy,If it was too low I knew wilson wouldn't give any at all 
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv10x6ret,60
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,turk_race,Black
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,selftrustInputId,94
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,trustInputId,1
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,inv10x2exp,20
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,likeInputId,1
A1TARNH07A75CG:3ZGVPD4G6UBUV6F8U8349QN98HLZTB,turker_age,27
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv5x2ret,4
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,friendsInputId,22
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv1x2ret,1
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv1x4exp,4
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv1x6exp,4
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,disappointInputId,72
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,mostOthersID,42
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv5x6exp,20
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,similarInputId,30
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,generalWilson,He's a bit of a douche. He kept way more than he should have
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,greedInputId,78
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv10x2ret,8
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,fairInputId,11
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,knowInputId,58
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,selffairInputId,77
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv5x4exp,20
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,additionalThoughts,No.
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv5x4ret,16
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv10x6exp,40
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv1x6ret,4
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv5x6ret,20
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,selfDependInputId,81
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,considerExpInputId,33
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv10x4exp,40
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,generalExpermnt,It was frustrating trying to guess how much he would take. Him taking more money regardless of the multiplier was irritating. He skimmed a lot and it wasn't really predictable.
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,wouldInvestInputId,1
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv5x2exp,20
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv1x4ret,3
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,turk_gender,male
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv10x4ret,28
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv1x2exp,4
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,generalStrategy,I tried to focus on the base investment and the multiplyer
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv10x6ret,40
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,turk_race,White
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,selftrustInputId,61
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,trustInputId,18
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,inv10x2exp,40
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,likeInputId,36
A1TDFWQA1CDWPC:3XXU1SWE8NPSEPA9KEZV8MUV2MIA0C,turker_age,25
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv5x2ret,5
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,friendsInputId,19
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv1x2ret,1
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv1x4exp,2
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv1x6exp,3
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,disappointInputId,91
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,mostOthersID,7
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv5x6exp,15
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,similarInputId,11
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,generalWilson,unfair and greedy
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,greedInputId,91
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv10x2ret,10
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,fairInputId,1
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,knowInputId,24
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,selffairInputId,86
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv5x4exp,10
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,additionalThoughts,no
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,selfDisappointInputId,18
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv5x4ret,10
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv10x6exp,30
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv1x6ret,3
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv5x6ret,15
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,selfDependInputId,94
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,considerExpInputId,13
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,selfgreedInputId,60
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv10x4exp,20
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,generalExpermnt,"I was pretty engaged. I wanted to figure out what was driving his decision to give back when he did, since he did it so infrequently. It was pretty difficult to predict when he would donate. I thought it was odd how greedy he was. he didn't even return the persons initial amount"
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,wouldInvestInputId,0
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv5x2exp,5
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv1x4ret,2
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv10x4ret,20
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv1x2exp,1
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,generalStrategy,"I was trying to observe if it was based on the appearance of others, but I think it came down to the amount that they donated. Wilson seemed to share if the amount generated was over $30"
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv10x6ret,30
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,selftrustInputId,85
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,trustInputId,6
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,inv10x2exp,10
A1TGV7LT6LTIQU:3LO69W1SU476LCCYV7DO2SXMZZKLGM,likeInputId,18
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv5x2ret,5
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,friendsInputId,50
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv1x2ret,1
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv1x4exp,4
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv1x6exp,4
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,disappointInputId,50
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,mostOthersID,79
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv5x6exp,20
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,similarInputId,50
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,generalWilson,Neutral really.
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,greedInputId,50
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv10x2ret,10
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,fairInputId,38
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,knowInputId,1
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,selffairInputId,70
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv5x4exp,20
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,additionalThoughts,Nope.
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv5x4ret,10
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv10x6exp,40
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv1x6ret,2
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv5x6ret,20
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,selfDependInputId,86
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,considerExpInputId,33
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv10x4exp,40
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,generalExpermnt,"I was engaged, but it was really difficult to predict anything.  I have no idea what criteria I could have used."
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,wouldInvestInputId,1
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv5x2exp,20
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv1x4ret,2
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,turk_gender,male
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv10x4ret,20
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv1x2exp,4
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,generalStrategy,I couldn't figure anything out after several tries so I just started saying a roughly 1/3 return.
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv10x6ret,30
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,turk_race,White
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,selftrustInputId,69
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,trustInputId,24
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,inv10x2exp,40
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,likeInputId,50
A1TTFE7OTLIJW8:304SM51WA4YXY8ZDZUIBD3KKEOKBSC,turker_age,31
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv5x2ret,5
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,friendsInputId,16
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv1x2ret,1
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv1x4exp,2
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv1x6exp,3
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,disappointInputId,95
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,mostOthersID,10
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv5x6exp,15
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,similarInputId,22
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,generalWilson,HE IS VERY BAD
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,greedInputId,86
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv10x2ret,10
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,fairInputId,15
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,knowInputId,17
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,selffairInputId,85
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv5x4exp,10
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,additionalThoughts,NICE SURVEY
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv5x4ret,10
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv10x6exp,30
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv1x6ret,3
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv5x6ret,15
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,selfDependInputId,91
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,considerExpInputId,23
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv10x4exp,20
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,generalExpermnt,IT IS A VERY DIFFERENT TASK I HAVE BEEN EVER TAKEN
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,wouldInvestInputId,5
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv5x2exp,5
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv1x4ret,2
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,turk_gender,female
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv10x4ret,20
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv1x2exp,1
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,generalStrategy,HE IS VERY RUDE HE TAKES MOST OF THE MONEY AND RETURNS NOTHING.
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv10x6ret,30
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,turk_race,White
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,selftrustInputId,79
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,trustInputId,12
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,inv10x2exp,10
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,likeInputId,11
A1TU9HYDEZO31Z:3RANCT1ZVGBDDLRHOZDBS428Y3ZUB4,turker_age,27
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,inv5x2ret,7
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,friendsInputId,11
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,inv1x2ret,1
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,inv1x4exp,1
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,inv1x6exp,1
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,disappointInputId,93
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,mostOthersID,51
A1U5BE8XJRXKW3:30MVJZJNHN7LBC1QEGV1UWY7UVXJ93,inv5x6exp,5
