,trueAlpha,trueTau,recovAlpha,recovTau,cost,r
272,0.2159628380858465,0.06107631167286852,0.38163200961217214,0.06248988767661644,0.0,0.966864280475351
273,0.1722005373569081,0.892200364922116,0.6253649115258979,0.525030468742631,947.0,0.4210220914117166
274,0.6834151910414671,0.5057129546477369,0.8864126537319131,0.6279877168665741,989.0,0.6714317457873125
275,0.1651623459086552,0.7648079306410926,0.7777308626942143,0.3805516178828838,963.0,0.43369551791443284
276,0.12897656910734323,0.695232106186587,0.20769188736920843,0.940827200749399,796.0,0.5514953401035705
277,0.48629110208629855,0.5205102906460398,0.31207338046156785,0.24358776630329096,930.0,0.4400423760536639
278,0.822675331366345,0.42988664823400274,0.5897002059504431,0.5129778155737805,927.0,0.708477396877549
279,0.41056149531338937,0.957613257633621,0.5028069052405336,0.3130266917217655,1021.0,0.6102130565999764
280,0.9683638805796183,0.339005674836897,0.0033490206411966664,0.3872107850005791,777.0,0.5177867132715568
281,0.2897182314579534,0.9167821234561699,0.6803338070715375,0.4682200283461434,1102.0,0.6863988053301094
282,0.811457178753769,0.6511399849218243,0.2397417328344342,0.41463897998833216,968.0,0.5077164618435528
283,0.913351992216279,0.5994081273729636,0.2607884167923125,0.6678059365803508,1005.0,0.3557585915678005
284,0.45424081910143677,0.18158544347990607,0.6642354412722954,0.1258308647396011,821.0,0.4978099984280717
285,0.11464576175915742,0.8947267220637924,0.9634775319390999,0.33508200672605687,1087.0,0.5677497641938892
286,0.07835487769318661,0.609412602600622,0.7235924359972933,0.5034647803676765,1195.0,0.5745395439757689
287,0.9273794952644293,0.6593126168928236,0.40574798354064917,0.28900394216939806,1027.0,0.4351430487249617
288,0.319981841971539,0.5459217832401257,0.9685253294433839,0.46477201126382756,880.0,0.3095521373018965
289,0.2445010598538938,0.8061509145618732,0.24878711916891771,0.9270069988408579,1182.0,0.35448039076469573
290,0.6701292624786834,0.22640091354605898,0.8215102583481072,0.5070945956172643,760.0,0.7602213569079161
291,0.7418564993493116,0.5428285146991472,0.362290249547805,0.460936908781432,841.0,0.49541066551179064
292,0.29097330793472664,0.6968879410666318,0.6206124448187784,0.11575466108412759,728.0,0.6075699689499117
293,0.5520886711989657,0.9769401720544005,0.18201997499181957,0.11864731104104502,667.0,0.6842406472669021
294,0.02174280298490472,0.29603245320537436,0.1661710738181766,0.8718774419690455,1323.0,0.5129017509140297
295,0.8152269804145124,0.1353755542243194,0.5243852076905572,0.0847080182837211,622.0,0.37654299357233834
296,0.5170615356956534,0.09452872541833592,0.8522583800071776,0.02303080552837281,243.0,0.8871638492965848
297,0.20938615478299194,0.33112172345841157,0.15010250578964981,0.0677054494335279,577.0,0.7469670862659403
298,0.25925733169483645,0.6733088136108305,0.27715712848861257,0.48219104382273126,1063.0,0.4511714968268733
299,0.9759800140260596,0.3777136813944726,0.05157212478108916,0.42044340929094587,845.0,0.4874682500283162
300,0.1301754108001325,0.5989888047305628,0.708184604655182,0.9327390711456444,857.0,0.5542184550866951
301,0.947654017322533,0.09882399886400488,0.529185333046907,0.027941073821124148,344.0,0.8693703013945007
302,0.018858920959741732,0.7624789639786409,0.11741259858864654,0.4124340818386164,767.0,0.49818801258431317
303,0.9018433671666188,0.754278774863214,0.0914673789623007,0.9368933816582861,1132.0,0.705889515905571
304,0.9631591011097509,0.07671397455471236,0.7824561898352357,0.06281179685918845,620.0,0.8303973723427058
305,0.19624190234990968,0.8362543520642148,0.1737592165801268,0.8576697057804537,1094.0,0.4851372976739695
306,0.3587157688829904,0.4530120194872928,0.05439544961330112,0.19336351822547596,889.0,0.6153208840512133
307,0.17795588917610272,0.2656210726425805,0.2428433440858019,0.12130962508712552,1069.0,0.5848857145710596
308,0.7085334103660558,0.5491795027861577,0.3026180260603755,0.4715884332734113,660.0,0.5193696228396113
309,0.5696208980744708,0.6665268693971977,0.8745016376109361,0.49889533981898565,879.0,0.43825061020893863
310,0.17555959650770325,0.2810911615604123,0.8317694464561064,0.8100149289086703,912.0,0.3736190336887439
311,0.0778534945809567,0.1045853329884589,0.26768013815747205,0.020299941261201198,328.0,0.9058893217519705
312,0.33693942876299965,0.10166935711370198,0.75392277914287,0.03576015989555176,60.0,0.9446364435808883
313,0.016656127030426293,0.20573547506688683,0.1541325045417433,0.04663572349405721,568.0,0.7935211384686105
314,0.6688203836645322,0.030540035560374542,0.7237240744994877,0.056430647412794216,0.0,0.9604345434303745
315,0.8254371194454111,0.6286894975536034,0.15152121488446513,0.8676821448234187,981.0,0.536313319182992
316,0.2430976135016567,0.43584021171922926,0.7234503975865156,0.7582490731855386,1190.0,0.56992297850153
317,0.19111022403782818,0.7941308650782976,0.6658999867938025,0.7949556147863626,1067.0,0.46196422393017467
318,0.6184844580835224,0.15858145970781212,0.8427009550669103,0.028595195479193432,457.0,0.86517082551436
319,0.22678460161176217,0.8955016399165546,0.47648470379094254,0.34803522933734415,924.0,0.5925171779025381
320,0.14923094714431262,0.8236735035320188,0.7762882347931284,0.9384857140569819,771.0,0.7724093926356106
321,0.3953875740943691,0.9695787096377787,0.8799072321359468,0.9769771748785868,872.0,0.6219116354062099
322,0.041201483558220064,0.6071956848121663,0.533957228177777,0.3655725167502678,1119.0,0.5779992136890048
323,0.9477650842807803,0.8568219325506562,0.6277708775428014,0.6387653984928021,739.0,0.5995379770542195
324,0.8388456012053211,0.4696816516721181,0.3488663253751097,0.67489287802923,894.0,0.6660928412373139
325,0.13589660625942135,0.2777883133499994,0.8740382701931805,0.4229633679904293,1039.0,0.4923988139523713
326,0.12142412775962019,0.929049287587112,0.568292963542704,0.07800404625797008,908.0,0.6501560787641082
327,0.03847019097944859,0.4207927456116692,0.8952716557380868,0.24695516874441284,902.0,0.5862246749946999
328,0.9565377915080263,0.5435917187798474,0.12164964242213487,0.5027903082644958,1096.0,0.5468616736215296
329,0.45764997992524903,0.8248723827454554,0.40739018874034844,0.3966633196875008,903.0,0.37236832877757703
330,0.9539500145163016,0.6768365360315458,0.25563702115151066,0.6479635855363352,1302.0,0.4197212684029016
331,0.6132920132686666,0.9332579468991865,0.8080298623441055,0.6869611394215634,1107.0,0.4064673232097577
332,0.7864727229791215,0.28625092793056134,0.5951585220553386,0.18916345387364988,596.0,0.5484575449508988
333,0.7691106717864595,0.7511814073924565,0.3380172091698112,0.4341103667087478,961.0,0.4566135607324778
334,0.018215758891805933,0.38816712275850124,0.37782423626738554,0.4672614294935474,635.0,0.38901617018825585
335,0.09229796812782642,0.9906430118748784,0.1005009191793641,0.47652053996335997,961.0,0.5649424857076205
336,0.9714357653107657,0.23463958223737366,0.7984869747436032,0.088741491237969,416.0,0.8672815898499926
337,0.9012396765994457,0.019083691416892312,0.6029212145594559,0.09429861542035445,22.0,0.9197317795350147
338,0.6389007705607315,0.019435502797211585,0.4933006175134625,0.021663228434207794,85.0,0.9085695818230087
339,0.7925961905675662,0.5948713375570864,0.6879716772829059,0.10259325326863836,675.0,0.7125608220180424
340,0.5541182670326233,0.17405109483995151,0.7080615249817991,0.07445818002463163,763.0,0.7791951658840767
341,0.8782076050189161,0.8196263164406086,0.1707588862140321,0.8299757436679013,989.0,0.5205013682623293
342,0.11591148283329367,0.939025806012805,0.633716184469992,0.5716935899255369,870.0,0.4263073960906194
343,0.5979859946430444,0.8761127826593454,0.19307925881190593,0.053535545041805965,1061.0,0.7943349391005953
344,0.2188058798796395,0.2653819522764384,0.12723723596581138,0.19613183497070052,793.0,0.8395096569091094
345,0.21361322952060402,0.7590585586261659,0.7622730439357319,0.3473762982692016,1046.0,0.5782452223604915
346,0.9656518099622184,0.11854488609779433,0.19840134494397535,0.05448519109562861,636.0,0.8656856778626982
347,0.07542140735624725,0.7097869442633798,0.603231211104144,0.5508526760593571,1393.0,0.5077813427425331
348,0.17951760701284447,0.7903337433803551,0.07790984843826226,0.43802531564323377,805.0,0.3877397941912054
349,0.8555967892311347,0.46184577728780474,0.25424825381382204,0.09698168336471416,1139.0,0.6597108266497499
350,0.8366201879593209,0.6522151787699015,0.9309562727511539,0.15900047579175552,928.0,0.49726027307004883
351,0.8466980223798503,0.9569951717666743,0.6123733718147983,0.6284264343806929,1026.0,0.5758858631060967
352,0.5739511746301429,0.7672903056251037,0.7187877093414213,0.32299528643536696,1064.0,0.46051467254365297
353,0.03125039309815081,0.227499925071759,0.6237853399684261,0.06907363488745817,985.0,0.6426353451932094
354,0.8758381415624029,0.18869187451275118,0.48973633308145254,0.055750290033268805,775.0,0.7481076291761419
355,0.12278099936165854,0.8366954165272864,0.25678588651055545,0.6591061443584056,1173.0,0.5386328655482683
356,0.6036357880578831,0.482830524834113,0.716629222604886,0.24535666486304125,1036.0,0.48711039777731174
357,0.3110666975213018,0.6324980857396332,0.40052588197446987,0.9376554355227072,964.0,0.5607228394585171
358,0.3220331631884473,0.2662593688697499,0.9243081359135487,0.14994850178091007,811.0,0.38953179067339383
359,0.8264224513623267,0.5514635028688488,0.9644323964681333,0.9408407189792325,845.0,0.47249990926648716
360,0.47725892264854963,0.4348066541593684,0.22757352842401068,0.29404810421852556,777.0,0.559981760747097
361,0.829844389911465,0.8902162178589264,0.926948748244126,0.6175014558550375,1194.0,0.3472994770769913
362,0.442826506307728,0.29965741593336365,0.7964109905816965,0.02769247323635999,1122.0,0.6242077175494348
363,0.9117924080372659,0.7613029350202188,0.753960430199542,0.365455469285401,939.0,0.4597489445390214
364,0.5330465613182152,0.1866551287102999,0.45490099809375206,0.06113860420046857,715.0,0.7562259208295928
365,0.26469476905259015,0.17363256952552716,0.10490080429518345,0.04324939152649678,953.0,0.6754118614711819
366,0.46520211285832913,0.8397734776585902,0.5254191107373516,0.24497065348315686,946.0,0.5240521503502863
367,0.9387144854902704,0.6522246373387207,0.30816335903204056,0.47424967531093015,997.0,0.5342181757824244
368,0.8476293451156709,0.5909528210573672,0.79975959348009,0.39807123738467765,795.0,0.4867311332392188
369,0.023455552891445963,0.6455961639253995,0.8041022358598303,0.45683373474073696,1048.0,0.4618540839462326
370,0.9772817131658661,0.27151544647278436,0.98866845870337,0.14597060414113872,1014.0,0.4978312967070958
371,0.255620548485357,0.787269022500723,0.6534701339765409,0.15928642890361178,768.0,0.394069216763972
372,0.5710132376358662,0.34870478827135826,0.6060699738029621,0.2874710755839982,818.0,0.48122961872272785
373,0.334558385481572,0.49401113403590136,0.5017236801845766,0.08490686461174116,860.0,0.8261686175697991
374,0.20163272493421303,0.1751444783552137,0.21586424993834713,0.1925881183286221,957.0,0.5334655787757195
375,0.8016897159222507,0.9538981146742649,0.783093459657204,0.2170858791907571,1055.0,0.5733386473614142
376,0.18251220996782858,0.7060342729249836,0.9117164413552806,0.8514729889011743,508.0,0.6115573944385033
377,0.4439671482386002,0.06336393775954652,0.7844857711278079,0.008235103067610558,228.0,0.947443358993152
378,0.25580469485011026,0.9454067625306842,0.31043477276899095,0.11373531800853662,889.0,0.6447924174595439
379,0.15736914282380954,0.8023254947207277,0.4423380751668325,0.94886668751756,951.0,0.5080870574559964
380,0.757366770976237,0.04551211512003161,0.7974919215641257,0.03482793088230748,206.0,0.8133856031952358
381,0.8363981384693521,0.8304266858666092,0.8736730250445238,0.46836879741238097,1210.0,0.45103376079531754
382,0.8314886862869093,0.6339543114932388,0.048161574322370726,0.37285121687945305,900.0,0.46451278291563386
383,0.8973483036807551,0.03923367242224923,0.4637509589492165,0.08119500087822817,58.0,0.9441831580973926
384,0.19612941451846955,0.7938982712093208,0.33298411425103297,0.8520519338126363,1174.0,0.3177432964548379
385,0.04737057866901384,0.8459880335490471,0.47626478216775364,0.13801022653672285,855.0,0.6008198558611841
386,0.6635347977539403,0.014241714744746257,0.6917372159208465,0.013030410268369116,48.0,0.9292640725008883
387,0.38253996923764944,0.6462435420390316,0.851175899561692,0.1615636737947352,972.0,0.6024044270394755
388,0.41282667331133005,0.30987387734577554,0.9731647276351941,0.21468661065102235,814.0,0.5780257862783349
389,0.55997230176303,0.5117425116907093,0.7517490459191375,0.1599883144393059,872.0,0.744148497491974
390,0.007859943527948166,0.34929548943633043,0.07678941105423719,0.2540645542087169,944.0,0.6718404727974772
391,0.2377338025447595,0.09545214364487647,0.34972819011736284,0.06275697069199833,279.0,0.8763563444281277
392,0.06368507364863918,0.7398813462832033,0.4308582750742009,0.6439351968926176,1078.0,0.5030546194615388
393,0.7343486008535604,0.710908687682208,0.9327463275568149,0.4907524843190698,1029.0,0.5223329818136561
394,0.9348849709048973,0.837800551434985,0.1286683793065942,0.20702843379620203,752.0,0.7259184538638024
395,0.42088295062803793,0.12180701337893661,0.08981200417967118,0.01670787383848334,586.0,0.8579324034115166
396,0.35968929300612407,0.2899752481055947,0.17825792502372886,0.24829813939780263,875.0,0.5793070169701523
397,0.5364116953458946,0.9527977898087979,0.5201849699582355,0.11888863455243348,809.0,0.6178272992265752
398,0.39411857808455963,0.39785328456043123,0.5627968229982308,0.29879100148185206,626.0,0.7581908639589758
399,0.9327695505230219,0.9828151827369112,0.710583523548591,0.3117347839815742,942.0,0.4888421536858954
